id,fuente,dieta_heuristica,video_id,package,url,texto_proc,sentimiento,pred
UgxnwxT0Y-gv03yorgZ4AaABAg,youtube,sin_dieta,BCUwJV6GRNA,,https://www.youtube.com/watch?v=BCUwJV6GRNA,yo para no_comer no_tanto no_carne sustituyo a veces con proteina aislado de soya sin carbohidrato . dar excelente resultado .,neg,pos
Ugwa9qrHy4gDYdjp5gt4AaABAg,youtube,sin_dieta,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,hacer omad desde septiembre 2020 . él mejor pero clave : alimentación antinflamatoria - control de stress y ejercicio medio .,neu,pos
Ugwcif8Bu7huzoRkSlt4AaABAg,youtube,sin_dieta,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,buenisimo nicolás el video ! yo podrías decir q porción recomenda de cereal x día ! gracias ! cariños desde argentina !,pos,neu
CBMihAJBVV95cUxNQkpDQTNuSHJXdmQwdVo2SzNGazFQQmdJV2YzMmpTWlltckpTQnpEaG1HYXI1ZV9FRjY4eVpFUU1EWjQyZHRoWWZYT1BYV25UNWdKSUt6TUU5d1FsVkJLVjM1MDNnWlVEbHhkOElBcUJtZ0NBa0tXeURyejNMU3JHX01DQTlBNWJjQWFqcmR6SkJGVk5lZlFKMzJmOEk1dkxkZTFxckRRU1FET0hYc0duSFctVm5iTWl3US1jalExRVBUUE1hQnJEc0VLLTZxNkRaYTJoUDMwb09fVFdYSVNnSTN1bEdrMW16QVZKN3hsRW5TSC0zZWJEN0tLSkpUS0pHOU1ZQQ,blog,keto,,,https://news.google.com/rss/articles/CBMihAJBVV95cUxNQkpDQTNuSHJXdmQwdVo2SzNGazFQQmdJV2YzMmpTWlltckpTQnpEaG1HYXI1ZV9FRjY4eVpFUU1EWjQyZHRoWWZYT1BYV25UNWdKSUt6TUU5d1FsVkJLVjM1MDNnWlVEbHhkOElBcUJtZ0NBa0tXeURyejNMU3JHX01DQTlBNWJjQWFqcmR6SkJGVk5lZlFKMzJmOEk1dkxkZTFxckRRU1FET0hYc0duSFctVm5iTWl3US1jalExRVBUUE1hQnJEc0VLLTZxNkRaYTJoUDMwb09fVFdYSVNnSTN1bEdrMW16QVZKN3hsRW5TSC0zZWJEN0tLSkpUS0pHOU1ZQQ?oc=5,"david gius , decano de investigación : "" el ' dieta keto ' ser más efectivo en mujer , el estrógeno ser el variable clave "" msn",pos,neu
2d36883d-6c42-4bde-9dc2-ffe526a01f25,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,no_haber no_opción no_de elegir idioma . todo en inglés así que no_yo no_enterar no_. yo haber gustar probar él ya que él ver completo .,neu,neg
5fa71700-01f8-45ba-9d71-e0c533e4e2c1,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,el verdad que no_ser no_problema no_de tú pero no_saber no_leer no_inglés .. no_existir no_opción no_de poner él en idioma español ? gracias,neu,neg
2490bde9-f8ec-4a0c-b898-73eb1676cfd3,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,hola no_él no_ingles no_asi no_él no_entender no_deveriar de poner lenguaje para poder poner él en español por que no_entender no_nada no_  : :,pos,neg
Ugwmb7J2W8JWYBaq1A14AaABAg,youtube,ayuno,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,"doctor ser excelente el información qué yo dar , yo estar empezar el ayuno intermitente , y incursionar en el comida keto",pos,neu
f4ca70bb-42e6-424c-bb92-33312eefc572,googleplay,ayuno,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,buen aplicación para llevar el hora de ayuno . tú indicar que ir pasar en el cuerpo y su beneficio segun el tiempo,pos,neu
UgybpTHPwZeeFhH9WF54AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,"dr , él seguir hacer año , y ser bueno cuando subir imagen o screenshot de el artículo que haber mencionar de el estudio",pos,neg
UgwqzqKuf0tc8CUh6U14AaABAg,youtube,sin_dieta,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,"tú ganastir uno suscriptor , tú él ganaste ! mucho buen video excelente no_tener no_palabra no_, seguir asi ser mucho buen profesional",neg,pos
UgyrjLqSV6aNAvSEFTZ4AaABAg,youtube,sin_dieta,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,omad ser mucho favorable para hacer meditación y mejorar tu habilidad para manifestar y alinearte con el universo con dio,pos,neu
UgxKsDYYsB7zyEwX71Z4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,excelente video de motivacion para hacer el ayuno de 5 dia ya ir en mi dia 4 de ayuno y ir rumbo al exito del dia 5,pos,neg
UgxephCFlPLQp45LKVN4AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,"bendiciones , tener uno consulta ser bueno comer pan o tortilla de almendra ? suben colesterol , triglicerido o glucós ?",pos,neg
CBMi5AFBVV95cUxQemRXTGZxQVVhZ1RBamVsOVRqaFVPYTdqajdxRTZuU19EYnhkRDE3RHI4emhLTmJUSXpYcVlOMWxDa1VmVV9MSmJ4dVo4YmZKN3k4c2hzVi1Ec0JObmFDQVFrWDNWbzNzSEs1ZUNvcWgtYnRjVTQ4MHJBUklLSlRJVURzYXRYdkk1Uy1jWE1ndldEanJ5cks1TzJmRWo3NWZFWlR0RmZYY3N5QnltVVNpNmFCSDhQc2ZaTmZQSFZvbndCVDZLWnVLRV9FajlqZS05OFJXd0Nnd01ZeEFUYU5kSjZQRkjSAfgBQVVfeXFMTllHbUFpWHpoNlg2SjlCLWNBQTBUV0RfSzFRUWFaRXV6NkRkQVVRNDNFcTB6S0lqV0RaejIyc3dZcFJxZUlTLTVsakwxU0I0b2YxLURDNDdYUWFiYmltQTFPdkJNUjIyN3l3a0pydlFhWnRsY3p5QU1yZGpFTDR3ald5em1uc3NjN0V4aGFwTWE1OVdyNFZJVmxxTERoNHdCRGVSUDFlM1puWTR4THlzNkd3Ul9Vcmc4ZGppT01NdnlsZHBkZHhya0NYUW9hb2hhU1hRbk56bEt6dVBvTllBU3FDRmEwbXc0VlF5YVN2RFl1VE5EZkh2X0s,blog,ayuno,,,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQemRXTGZxQVVhZ1RBamVsOVRqaFVPYTdqajdxRTZuU19EYnhkRDE3RHI4emhLTmJUSXpYcVlOMWxDa1VmVV9MSmJ4dVo4YmZKN3k4c2hzVi1Ec0JObmFDQVFrWDNWbzNzSEs1ZUNvcWgtYnRjVTQ4MHJBUklLSlRJVURzYXRYdkk1Uy1jWE1ndldEanJ5cks1TzJmRWo3NWZFWlR0RmZYY3N5QnltVVNpNmFCSDhQc2ZaTmZQSFZvbndCVDZLWnVLRV9FajlqZS05OFJXd0Nnd01ZeEFUYU5kSjZQRkjSAfgBQVVfeXFMTllHbUFpWHpoNlg2SjlCLWNBQTBUV0RfSzFRUWFaRXV6NkRkQVVRNDNFcTB6S0lqV0RaejIyc3dZcFJxZUlTLTVsakwxU0I0b2YxLURDNDdYUWFiYmltQTFPdkJNUjIyN3l3a0pydlFhWnRsY3p5QU1yZGpFTDR3ald5em1uc3NjN0V4aGFwTWE1OVdyNFZJVmxxTERoNHdCRGVSUDFlM1puWTR4THlzNkd3Ul9Vcmc4ZGppT01NdnlsZHBkZHhya0NYUW9hb2hhU1hRbk56bEt6dVBvTllBU3FDRmEwbXc0VlF5YVN2RFl1VE5EZkh2X0s?oc=5,"el ayuno intermitente ser “ moderadamente ” más efectivo que el dieta clásico para bajar de peso , según uno estudio el país",pos,neu
UgzcVTM7cngtdlCtTBV4AaABAg,youtube,sin_dieta,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,"yo él hacer por comodidad , el horario de trabajo no_yo no_dejar no_mucho margen para comer vivir solo y no_yo no_gustar no_cocinar .",neu,neg
UgwwTYN91xTn6zmQF4p4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,"mi unico duda ser : él utilizar como peso base , mi kg total o mi kg de peso magro ( sin contar mi % de grasa corporal ) ?",neu,pos
UgzMf_QUlmf5q3jfKAB4AaABAg,youtube,sin_dieta,N6R7NioAuac,,https://www.youtube.com/watch?v=N6R7NioAuac,yo ayudar mucho con el resistencia a el insulina ! y no_solamente no_ser no_perder grasa sino que el salud en general mejora !,neu,pos
Ugxf1SfOg31nqC0frvh4AaABAg,youtube,vegana,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"hacer año ser vegán , y mi salud funcionar perfectamente , el proteína a estado siempre presente sin maltrato animal",pos,neu
fc293e18-90bb-40d9-8a30-8d1f5eeaa668,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,no_él no_dar no_el 5 estrella xq no_tener no_el no_opcion de cambiar el idioma al español arreglar ese y él dar el 5 estrella,pos,neg
Ugx9lCFsjE3gaBs5TTZ4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"buenas noches dr. saludos , excelente su recomendación , preguntar que dar él de desayuno , almuerzo y cena a el niño",pos,neu
Ugx8Fi85UI1RxftTAf94AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,recomendar ejercisio de fuerza en ayuna ? yo él hacer y terminar mi entrenamiento con cierto mareo y deshidratado .   : :,neg,neu
Ugw0mCzVs7tP8n9Nw2F4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"que medico dia de hoy tú poder confirmar que si , el ayuno ser bueno ? ninguno . él seguir el protocolo de corrupto .",pos,neg
UgyfIPh2-4JtV8LpeWp4AaABAg,youtube,sin_dieta,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,"ir cazador y recolector demasiado tiempo , antes de ser homosapiens , llevar demasiado poco tiempo sembrar",neu,neg
Ugy3IzGDMB0lYSkaDJ94AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,"para yo , él más fácil del mundo ser pesar el comida . ese de 1taza de este , 1/3 de taza de él otro   : : yo super estresa   : :",neu,pos
UgxBmKMm6YboJY88lMV4AaABAg,youtube,sin_dieta,ym6GlxAm0PM,,https://www.youtube.com/watch?v=ym6GlxAm0PM,genial su video del dr fran suárez bendición asta el cielo gracias al grupo de metabolismo por subir su video   : :,pos,neu
UgxUWMqiZknVcTC2WER4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,uno duda ! a medida que ir bajar de peso deber realizar el cálculo de macronutrientes de nuevo ? ? con mi nuevo peso,neu,pos
UgwqgVyqwMMBblaScI54AaABAg,youtube,sin_dieta,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,""" cada cuerpo uno universo diferente "" no_él no_yo no_ocurririar decir él mejor . excelente contenido maestro y mucho gracia !",neg,pos
a7bb9275-65ee-4345-85b1-ff06dd114ad9,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,yo gustar pero yo gustar que tener idioma en español . entonces él dar el 5 estrella con mucho gusto . gracias,neg,pos
CBMi3gFBVV95cUxORmJIS0VvTTB1ank0SzlTOC1PUU5XTzhuTktESXNCYlpIWks4T19XTVRPeHRxYklPakhUODkwSjMwRUFPVGs2anNNNVd1STlMdTgzaE9TWDhNVUxnTHFYQ2FIb0FMMWROYjVWcnRLSExVWDhzcGM3RXhwa2duZS1La2ItY2MyQk9tY3VXRTJQVFMyQWZFSWpURVR2OXk2anU4TEdBXzlWMmhOSFZlQzlRU29ZUVo0cDdPYjZDR0R0MUZteGpoT0VRUWFETFdqYmY5dC1jWlBiamN1VVA0TVHSAeMBQVVfeXFMTUlCNjByb3ctY294UXpjMXZ6bWhVdWpoQ2xEVWthQWk1b0pZVjR6LVFHYmwwZUllejNwVHVqV3RBckJ0ZTk0QUlmVGQ0a1FJaFBiRnM4RTJsRVlPY1pnQVR3cXM5Q0M4UGx6RHRBM3RxaTduVXJ1WDVRLXNFeXBDTXhab0V4b2g1bGhGYWwtd3MxNjFVYWY2SWNDenJHRUJkV2x5ckhoMGxyVGdUM1BPdGtaRDk1Y2t0QmZ4NE9BVnNCampFVUpaVHBMOFVHRjBSaGtyT1RZTklyNkJBYXNLbXhNT1E,blog,ayuno,,,https://news.google.com/rss/articles/CBMi3gFBVV95cUxORmJIS0VvTTB1ank0SzlTOC1PUU5XTzhuTktESXNCYlpIWks4T19XTVRPeHRxYklPakhUODkwSjMwRUFPVGs2anNNNVd1STlMdTgzaE9TWDhNVUxnTHFYQ2FIb0FMMWROYjVWcnRLSExVWDhzcGM3RXhwa2duZS1La2ItY2MyQk9tY3VXRTJQVFMyQWZFSWpURVR2OXk2anU4TEdBXzlWMmhOSFZlQzlRU29ZUVo0cDdPYjZDR0R0MUZteGpoT0VRUWFETFdqYmY5dC1jWlBiamN1VVA0TVHSAeMBQVVfeXFMTUlCNjByb3ctY294UXpjMXZ6bWhVdWpoQ2xEVWthQWk1b0pZVjR6LVFHYmwwZUllejNwVHVqV3RBckJ0ZTk0QUlmVGQ0a1FJaFBiRnM4RTJsRVlPY1pnQVR3cXM5Q0M4UGx6RHRBM3RxaTduVXJ1WDVRLXNFeXBDTXhab0V4b2g1bGhGYWwtd3MxNjFVYWY2SWNDenJHRUJkV2x5ckhoMGxyVGdUM1BPdGtaRDk1Y2t0QmZ4NE9BVnNCampFVUpaVHBMOFVHRjBSaGtyT1RZTklyNkJBYXNLbXhNT1E?oc=5,¿ funcionar el ayuno 16:8 ? uno estudio compar su efecto con otro dieta popular y tipo de ayuno eltiempo.com,pos,neu
UgyXE_YQC8EVheXPuG94AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,bns nch dr is excelente vide0 dr q papa dios él bendigar siempre   : :    : :    : :   y él d mucho salud,pos,neu
Ugx145w-9gq0uDpg0Kt4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,él poder hacer ejercicio durante el ayuno ? si ser así que ejercicio él poder hacer y cuál no_ser no_recomendar,neg,neu
UgzupU9NmnfQ2j9BDYF4AaABAg,youtube,vegana,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,"en mi casa ser el único vegetarián , mi damilia come carnes , pero cuando él cocinar sentir uno olor raro ! ! horrible",neg,neu
Ugzl05LOuVrS10_r6Vh4AaABAg,youtube,sin_dieta,SyTzgjzSJYA,,https://www.youtube.com/watch?v=SyTzgjzSJYA,yo no_él no_consegui no_con ninguno dieta . él unico que yo hacer bajar y mucho de peso ser fatex y bellex de xilanatur .,neu,pos
UgxJe8lFqZDSkV6NEfp4AaABAg,youtube,sin_dieta,uuvrQFXEDjU,,https://www.youtube.com/watch?v=uuvrQFXEDjU,holaaaaa agradecido con usted ... ser pre-diabetico desear su ayuda y ver qué tipo de alimento yo ayudar poder,neu,pos
1571db0c-8373-4040-afbd-9b4bcade6e71,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"hola el instalir pero no_poder no_poner él no_en español , yo costar entender él en inglés , como poder cambiar el idioma ?",pos,neg
Ugw_fLZ0CpAwTj8XdVh4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"tratar de comer mucho vegetabl , y proteins yo funcionar el cena temprano entre 5 y 6 de el tarde , gracias dr",pos,neu
UgwUznq8iXNvkYeCT5d4AaABAg,youtube,sin_dieta,DPLuOX111wM,,https://www.youtube.com/watch?v=DPLuOX111wM,yo empese a padecer de tiroid pero ver el video de él i hacer él que el decir y funcionar ya no_tener no_tiroid,neg,neu
UgzrLr3UDISwYcFb2id4AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"hacer ayuno intermitente hacer mucho tiempo y aún a mi 61 año , ser algo que yo funcionar y sin ninguno problema .",pos,neg
UgwT7jwSWRtRm8wvjtZ4AaABAg,youtube,sin_dieta,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,yo él hacer por 6 dia yo desinflamo el cuerpo él yo borrar el marca de expresion de el cara ser mucho bueno,pos,neg
UgyGqU4zsFdB99u-lRx4AaABAg,youtube,sin_dieta,bDpP8o_SGCw,,https://www.youtube.com/watch?v=bDpP8o_SGCw,valla que decir que no_comer no_ser no_malo y enrealidad ser bueno . a quien él hacer caso : a : el rumor b : este vidro,neg,neu
Ugw5J6zXlz80ubZjfut4AaABAg,youtube,sin_dieta,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,":o lex luthor de smallville en este universo ser igual de inteligente , pero bueno , gracias por el información .",pos,neg
73722494-5bc2-4a8c-a35d-3c32333f89d1,googleplay,ayuno,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"yo encantar .. mucho amigable con keto , tú dejar establecer el hora de ayuno y el receta estar mucho realizabl",pos,neu
Ugx6-FxCmwMPV_uvJ7l4AaABAg,youtube,vegana,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,"a mi no_yo no_gustar no_el carne porque saber mala , así que por ese decidir hacer yo vegetarián porque wakalar el carne",neu,neg
UgzHs_3G_mstFSzj__14AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"super , empuezo ya a cambiar el orden en comer mi alimento , y saber él hacer , comer de todo y bien gracias",neu,pos
UgxZFK8dFL95hFsm--N4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,gracias por que explicar tanto claramente y por compartir tu conocimiento que ayudar a mejorar nuestro vida   : :,pos,neu
UgyaGuViQ59bpDUNVNd4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,"hola apreciado dr el rosa , mucho gracia por su excelente descripción e indicación , saludo y abrazo",pos,neu
Ugx2h3qkkYUs6qOkFOt4AaABAg,youtube,keto,lNOR8ARFi-k,,https://www.youtube.com/watch?v=lNOR8ARFi-k,yo bajar de 100 kilo a 50 kilo con el keto el super recomiendo ser uno estilo de diva totalmente diferente .,pos,neu
UgykiOdfNqMc_sk-3NN4AaABAg,youtube,sin_dieta,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,"desde que comencé con el 23/1 ahora yo resultar difícil cenar , ya yo acostumbré a comer solo uno vez al día .",neg,neu
UgyWqMiO0JaoVec5apR4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,"yo no_ser no_capaz no_de ir al gym sin comer antes y después , yo marear y él yo nublir el vista , además rindo menos",neu,neg
UgzgLS3g6cXoiNFdA954AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,gracias sascha por tu video ! ! ser excelente ! ! ayudar muchísimo ! ! mil gracias   : :   : :   : :   saludo de chile   : :,pos,neu
CBMitgFBVV95cUxPZkRCYjRvSzA0RjEtZzAtRFpMYTh6QTllNkM4SkJ6cWpPX3pvbHltRGl4aEJNX09TSTJSR01HV1J2NUJYNmItSG1BRXB0ZU9kSXNpN1VqcGFtZ3htYkJaWVR5OVdvX0g1TjdaUjMyUURNcHRvUllkQm1MQkJXeC1zMGJFNmNBVTlwUFRJeGpTZjBET2dvcktpa0tBT3NtMDMwSjVmR095WElTQlhITlBHdGV6SkVKQQ,blog,keto,,,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZkRCYjRvSzA0RjEtZzAtRFpMYTh6QTllNkM4SkJ6cWpPX3pvbHltRGl4aEJNX09TSTJSR01HV1J2NUJYNmItSG1BRXB0ZU9kSXNpN1VqcGFtZ3htYkJaWVR5OVdvX0g1TjdaUjMyUURNcHRvUllkQm1MQkJXeC1zMGJFNmNBVTlwUFRJeGpTZjBET2dvcktpa0tBT3NtMDMwSjVmR095WElTQlhITlBHdGV6SkVKQQ?oc=5,"el dieta cetogénico en el deporte : beneficio , riesgo y clave para su uso efectivo el médico interactivo",pos,neu
UgzI1msvky-nrCh1Eop4AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"el lunes empezar el ayuno intermitente 16/8 , empiezo con uno peso de 110.9 kg tú ir avanzar el progreso",pos,neu
UgwCIg3dRA69p-dJX494AaABAg,youtube,sin_dieta,ym6GlxAm0PM,,https://www.youtube.com/watch?v=ym6GlxAm0PM,yo creer que él bueno ser uno equilibrio .. y utilizar el pirámide pero invertido en ese si estar de acuerdo ...,pos,neg
Ugxl_VjFsdd3LRMwZhh4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,yo decir q necesitar 1500 caloria y yo como mas de 2000 por dia hasta podria ser 3k algo este mal yo parecer,neu,neg
UgysqkZIp-rIHCI5jA54AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,"sascha , en cetocis como él distribuir este cálculo ? a yo yo funcionar mejor bajar más el carbohidrato",pos,neu
d6d12dc7-b359-4477-8f4a-1fad9cc73670,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,yo recomendar este app pero el verdad ser que si estubeír en español él haber instalar sin pensar él,neg,pos
1184d608-41b2-4dca-8128-4d15311d1681,googleplay,sin_dieta,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"buenisimo , nada de hacer cuenta rara suscripción o anuncio .. este app hacer uno cosa y él hacer bien .",pos,neg
Ugy5UA_11sifw4UpFSh4AaABAg,youtube,sin_dieta,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,aqui podran encontrar dieta vegana y rutina excelente https://go.hotmart.com/n26494002s?dp=1 exito .,pos,neu
Ugywsy92XAf3Zxm3N854AaABAg,youtube,sin_dieta,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,alimentos vegetariano .ser el mejor forma de estar en uno óptimo salud .. pranam sri sadhguruve namaha   : :,neu,pos
UgyDpgLCvz_1V9QtwZZ4AaABAg,youtube,sin_dieta,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,"mentira , yo e dejar casi por completo el carboidrato y ser el unico manera ne el que e bajado de peso",neu,pos
UgwpQbwe7NkgE7hZe5h4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,alguien yo ayudar a sacar mi cálculo ? peso 145.8 libras . yo gustar perder peso . gracia anticipado !,neu,pos
f1e78fab-e51e-413d-8a0f-9166156a2285,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"este bien pero por ser el versión normal no_él no_poder no_disfrutar de alguno cosita , pero estar mucho padre .",pos,neu
Ugxu_rjKfHavjbqxo094AaABAg,youtube,sin_dieta,H8ytrJt1Y4M,,https://www.youtube.com/watch?v=H8ytrJt1Y4M,excelente video porque el dinero ser uno tema importante con respecto a comprar comida saludos doctor,pos,neg
Ugw26k9RnY_QUDRfVXB4AaABAg,youtube,ayuno,XAY6p2iJ9Hw,,https://www.youtube.com/watch?v=XAY6p2iJ9Hw,"yo a él máximo poder hacer uno ayuno de 7 día , ser genial porque yo sentir con más energía y despertar .",pos,neu
Ugw6ordJrfvlhLNNvKV4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,yo leer en algun lado que ese funcionar para el hombre pero no_para no_el no_mujer por el hormona o algo asi,neg,neu
UgwxVdsDrXpEtdb_HWx4AaABAg,youtube,sin_dieta,9etuKSzED2M,,https://www.youtube.com/watch?v=9etuKSzED2M,"ya dos año con omad ( porque en inglés ? ) todo excelente . además del ahorro en tiempo , dinero , esfuerzo",pos,neg
UgwHfRtQeB0iYBcIGSJ4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,mucho gracia excelente explicacion . uno pregunta como él llamar el formula que utilizastir al inicio ?,pos,neu
UgyeMOq2oAKqlVTYa1p4AaABAg,youtube,sin_dieta,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,de el rosa haber decir que este empezar desde el primero 12 hora ser bueno que él debatiera con el,pos,neg
3f96fc1e-0ede-44ff-ad9e-9a56d1f6a60b,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"bajar el aplicacion pero todo este en ingles ... él necesitar en español ... alguien yo ayudar , , , .... ? ? ? ? ?",pos,neg
73096a6a-9656-47aa-9069-2e67c22bc84a,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,yo haber contar maravilla de este aplicación pero de nada yo servir si solo hablar y entender español : :,neg,neu
cda4000b-60c3-442d-b402-87c77d11b0da,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,"excelente ! aunque no_dejar no_ver no_el receta ni el consejo , pasar automáticamente y demasiado rápido .",pos,neg
f21d9f78-a44b-4253-932d-7aa019b19975,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,el aplicación parecer buen . uno lastima que solo este en ingles .. creer que tendre que buscar otro .,neu,neg
3076ae04-995e-4ccf-85fd-aeef4a0dff7e,googleplay,sin_dieta,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,mucho buen no_tú no_limitar no_ni tener anuncio ni acoso para que tengas uno plan y él poder poner en rosado,pos,neg
UgzM0gDLtAcYxZ5IgBh4AaABAg,youtube,sin_dieta,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,"cuidado con el tortita de arroz , ya que ser mucho alto en arsénico , no_abusen no_de no_él , uno saludo .",neu,neg
Ugxv68ee2lHWDsf5IiB4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,el ayuno ser solo agua y yo él hacer cada año 21 dia y nadie él morir el resto de ayuno no_servir no_.,neg,neu
UgzI8xsbgBqiwCWMzxV4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"excelente informacion , mucho poco especialista hablar del ayuno profundo o largo y su beneficio   : :",pos,neu
